Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
34;80.36295948891947;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;792.5925339128671;2609.6328789834324;2609.6328789834324;7545.369751385092;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1620.0961564000002;0.0;8300.0;4115.43755;0.0;18662.0;-10573.495991630269;-10158.72;-414.7759916302698;0.0;17169.93;-3499.9999999935126;3127.0727710862084
35;61.77856980042323;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;211.83031720926394;2609.6328789834324;2609.6328789834324;5222.321184519773;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1423.1307654;0.0;8300.0;6272.76475;0.0;18662.0;-9630.047017015395;-9250.56;-379.48701701539585;0.0;17169.93;-3499.9999999969427;3127.0727710862084
36;49.028426752519955;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;3628.553239662255;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1273.0923045;0.0;8300.0;7763.85855;0.0;18662.0;-9165.504093258553;-8803.199999999999;-362.3040932585545;0.0;17169.93;-3499.9999999974866;3127.0727710862084
37;41.84408882143081;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;2730.511027321793;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1176.6846173;0.0;8300.0;8507.072699999999;0.0;18662.0;-8914.268344148426;-8561.279999999999;-352.988344148428;0.0;17169.93;-3499.999999997016;3127.0727710862084
38;35.304527112320514;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;1913.0658307781368;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1110.2846172999998;0.0;8300.0;9225.5597;0.0;18662.0;-8748.91014777024;-8401.92;-346.9901477702399;0.0;17169.93;-3499.999999998353;3127.0727710862084
39;38.14532926725117;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;2268.166099244596;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1136.1423045;0.0;8300.0;9083.26195;0.0;18662.0;-8987.570353432602;-8631.36;-356.2103534326017;0.0;17169.93;-3499.9999999982324;3127.0727710862084
40;48.59148054653;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;3573.934994364918;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1384.8230782;0.0;8300.0;8186.55285;0.0;18662.0;-9645.310922119184;-9264.0;-381.31092211918383;0.0;17169.93;-3499.9999999971988;3127.0727710862084
41;60.960321380999225;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;186.26005090104465;2609.6328789834324;2609.6328789834324;5120.040143316358;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1672.7692346000001;0.0;8300.0;7247.387699999999;0.0;18662.0;-10726.45712870736;-10303.68;-422.77712870735945;0.0;17169.93;-3499.999999995682;3127.0727710862084
42;71.80686846231514;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;525.2146499838925;2609.6328789834324;2609.6328789834324;6475.858517917615;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1834.3;0.0;8300.0;6103.4071;0.0;18662.0;-11438.780267768905;-10989.119999999999;-449.6602677689068;0.0;17169.93;-3499.9999999971697;3127.0727710862084
43;86.70526196210211;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;990.7894552869303;2609.6328789834324;2609.6328789834324;8338.157675059969;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1646.9115391;0.0;8300.0;4727.55115;0.0;18662.0;-12203.409819306758;-11725.439999999999;-477.96981930675975;0.0;17169.93;-3499.999999992807;3127.0727710862084
