Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
89;307.9158269467536;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7903.6206406308465;12018.860955899145;12018.860955899145;35989.471054610534;39343.31172740694;39343.31172740694;5197.896209943778;11743.404444708187;11743.404444708187;1019.3620898393536;0.0;13700.0;2500.6201457304524;0.0;15403.0;-58610.970127511086;-56440.32;-2170.6501275110854;0.0;17629.87;5999.99999999892;-5630.772836562952
90;315.1937099212;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8131.05452316894;12018.860955899145;12018.860955899145;36899.20614991846;39343.31172740694;39343.31172740694;5379.843304564979;11743.404444708187;11743.404444708187;1333.4231923430905;0.0;13700.0;1300.7804579353676;0.0;15403.0;-59044.307614187026;-56861.759999999995;-2182.5476141870313;0.0;17629.87;5999.999999999525;-5630.772836562952
91;311.66034425117687;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8020.63683393146;12018.860955899145;12018.860955899145;36457.53552622926;39343.31172740694;39343.31172740694;5291.509156613403;11743.404444708187;11743.404444708187;1611.6349002241752;0.0;13700.0;428.94864685514943;0.0;15403.0;-57810.26505026349;-55671.36;-2138.9050502634936;0.0;17629.87;5999.999999997356;-5630.772836562952
92;304.85692603605474;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7808.029983722167;12018.860955899145;12018.860955899145;35607.108466975966;39343.31172740694;39343.31172740694;5121.42368531719;11743.404444708187;11743.404444708187;1606.3025143031484;0.0;13700.0;41.330194118196935;0.0;15403.0;-56184.19483123808;-54101.759999999995;-2082.43483123808;0.0;17629.87;5999.99999999891;-5630.772836562952
93;294.77077290458305;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7492.834482114623;12018.860955899145;12018.860955899145;34346.325181461645;39343.31172740694;39343.31172740694;4869.267632274711;11743.404444708187;11743.404444708187;1634.6609998643971;0.0;13700.0;1.144557051109534;0.0;15403.0;-54253.60345085414;-52237.439999999995;-2016.163450854147;0.0;17629.87;5909.37089796386;-5630.772836562952
94;276.92888165401746;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6935.270189731512;12018.860955899145;12018.860955899145;32116.16044796401;39343.31172740694;39343.31172740694;4423.214892813902;11743.404444708187;11743.404444708187;1567.6214090657284;0.0;13700.0;0.9433965021036238;0.0;15403.0;-50615.44199821251;-48725.759999999995;-1889.6819982125176;0.0;17629.87;5572.2318164270655;-5630.772836562952
95;256.44213878572765;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6295.064500635751;12018.860955899145;12018.860955899145;29555.247106534323;39343.31172740694;39343.31172740694;3911.0516946391763;11743.404444708187;11743.404444708187;1309.1680623597094;0.0;13700.0;1.1412375701028354;0.0;15403.0;-46936.326039081774;-45174.72;-1761.6060390817752;0.0;17629.87;5864.653727822904;-5630.772836562952
96;241.38956555924221;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5824.674706772066;12018.860955899145;12018.860955899145;27673.690243377485;39343.31172740694;39343.31172740694;3534.7395389025232;11743.404444708187;11743.404444708187;1080.2231783500958;0.0;13700.0;0.9274629932714726;0.0;15403.0;-44114.25512051416;-42452.159999999996;-1662.0951205141578;0.0;17629.87;5999.999999998026;-5630.772836562952
97;227.45891863483013;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5389.341936001995;12018.860955899145;12018.860955899145;25932.35975704617;39343.31172740694;39343.31172740694;3186.473338042316;11743.404444708187;11743.404444708187;2066.8133902502;0.0;13700.0;0.9480437755130013;0.0;15403.0;-42575.936455922834;-40966.08;-1609.856455922831;0.0;17629.87;6000.000000000103;-5630.772836562952
98;225.01568324804077;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5312.990820797796;12018.860955899145;12018.860955899145;25626.95539931134;39343.31172740694;39343.31172740694;3125.3924485716234;11743.404444708187;11743.404444708187;1842.2324903635863;0.0;13700.0;0.915512861647359;0.0;15403.0;-41908.48666283053;-40322.88;-1585.6066628305307;0.0;17629.87;6000.0000000001255;-5630.772836562952
99;226.86999897629076;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5370.938195172837;12018.860955899145;12018.860955899145;25858.744810401568;39343.31172740694;39343.31172740694;3171.750345813998;11743.404444708187;11743.404444708187;1684.9240176773355;0.0;13700.0;0.9420687097009445;0.0;15403.0;-42087.2994286008;-40495.68;-1591.619428600806;0.0;17629.87;6000.0000000002865;-5630.772836562952
100;234.0911028030999;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5596.59771829774;12018.860955899145;12018.860955899145;26761.38258915732;39343.31172740694;39343.31172740694;3352.277956125105;11743.404444708187;11743.404444708187;1493.4540598799188;0.0;13700.0;0.9121933806406609;0.0;15403.0;-43204.62450730535;-41573.76;-1630.8645073053472;0.0;17629.87;5999.999999996109;-5630.772836562952
101;251.75539186944522;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6148.606820515001;12018.860955899145;12018.860955899145;28969.418240443087;39343.31172740694;39343.31172740694;3793.88521809861;11743.404444708187;11743.404444708187;1461.0323629479924;0.0;13700.0;1.0137694994456254;0.0;15403.0;-46373.95640109372;-44631.36;-1742.5964010937137;0.0;17629.87;5999.99999999608;-5630.772836562952
102;295.4689409739765;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7514.655411259214;12018.860955899145;12018.860955899145;34433.61060987775;39343.31172740694;39343.31172740694;4886.724038572725;11743.404444708187;11743.404444708187;1464.5520835136551;0.0;13700.0;1.5395752909066178;0.0;15403.0;-54301.08170581373;-52283.52;-2017.5617058137386;0.0;17629.87;5999.999999997894;-5630.772836562952
103;327.1297548553018;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8504.047525911166;12018.860955899145;12018.860955899145;38391.26931360705;39343.31172740694;39343.31172740694;5678.236660853576;11743.404444708187;11743.404444708187;1376.240386127315;0.0;13700.0;64.64158143583542;0.0;15403.0;-59485.7657172295;-57293.759999999995;-2192.0057172295074;0.0;17629.87;5471.330428285569;-5630.772836562952
104;354.62556747396957;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;9363.300197241408;12018.860955899145;12018.860955899145;39343.311727406144;39343.31172740694;39343.31172740694;6365.638253189787;11743.404444708187;11743.404444708187;1106.283562450591;0.0;13700.0;538.4815616331699;0.0;15403.0;-62139.85203702204;-59866.56;-2273.292037022044;0.0;17629.87;5422.83777959263;-5630.772836562952
105;345.78706967429576;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;9087.096858807725;12018.860955899145;12018.860955899145;39343.311727406035;39343.31172740694;39343.31172740694;6144.677197974964;11743.404444708187;11743.404444708187;889.6048953482658;0.0;13700.0;1359.3181776960862;0.0;15403.0;-62824.008911790515;-60520.32;-2303.6889117905152;0.0;17629.87;5999.999999998639;-5630.772836562952
106;351.9099449209509;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;9278.436711068754;12018.860955899145;12018.860955899145;39343.31172740454;39343.31172740694;39343.31172740694;6297.749079886512;11743.404444708187;11743.404444708187;782.9238263555883;0.0;13700.0;2202.8952303434908;0.0;15403.0;-63905.31662938534;-61565.759999999995;-2339.5566293853485;0.0;17629.87;6000.000000236196;-5630.772836562952
107;346.45099176426925;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;9107.844425654992;12018.860955899145;12018.860955899145;39343.31172740447;39343.31172740694;39343.31172740694;6161.275251565705;11743.404444708187;11743.404444708187;757.0783681643487;0.0;13700.0;3012.6620411452723;0.0;15403.0;-64382.17186845426;-62021.759999999995;-2360.4118684542623;0.0;17629.87;5999.999999999292;-5630.772836562952
108;334.85490892887657;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8745.46682318016;12018.860955899145;12018.860955899145;39343.31146488162;39343.31172740694;39343.31172740694;5871.373169189325;11743.404444708187;11743.404444708187;784.7741655053923;0.0;13700.0;3532.116337648047;0.0;15403.0;-64277.04201933227;-61913.28;-2363.762019332275;0.0;17629.87;6000.000000001965;-5630.772836562952
109;328.49341651762546;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8546.670402572687;12018.860955899145;12018.860955899145;38561.6691344575;39343.31172740694;39343.31172740694;5712.335994213084;11743.404444708187;11743.404444708187;799.3360134606838;0.0;13700.0;3581.6907947944796;0.0;15403.0;-63201.70232514175;-60873.6;-2328.1023251417496;0.0;17629.87;5999.999999999462;-5630.772836562952
110;320.4460429179946;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8295.189941677161;12018.860955899145;12018.860955899145;37555.74768643536;39343.31172740694;39343.31172740694;5511.151635824204;11743.404444708187;11743.404444708187;776.0017298298909;0.0;13700.0;3410.04640700393;0.0;15403.0;-61548.137386869435;-59276.159999999996;-2271.9773868694424;0.0;17629.87;6000.000000000015;-5630.772836562952
111;315.5927794244591;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8143.5254367927955;12018.860955899145;12018.860955899145;36949.08989528688;39343.31172740694;39343.31172740694;5389.820037864314;11743.404444708187;11743.404444708187;731.6331168386213;0.0;13700.0;2982.354515657915;0.0;15403.0;-60196.422988801816;-57971.52;-2224.9029888018167;0.0;17629.87;5999.999999995399;-5630.772836562952
112;312.6025904348195;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8050.08202720083;12018.860955899145;12018.860955899145;36575.31629832606;39343.31172740694;39343.31172740694;5315.065311219711;11743.404444708187;11743.404444708187;654.6661724037936;0.0;13700.0;2211.46281082178;0.0;15403.0;-58806.59260638014;-56631.36;-2175.2326063801347;0.0;17629.87;5999.999999999166;-5630.772836562952
113;320.4602141487589;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8295.63280765318;12018.860955899145;12018.860955899145;37557.51898758064;39343.31172740694;39343.31172740694;5511.505924224033;11743.404444708187;11743.404444708187;559.2575967896896;0.0;13700.0;1117.2729089230781;0.0;15403.0;-59041.188211080844;-56861.759999999995;-2179.428211080851;0.0;17629.87;5999.999999999167;-5630.772836562952
114;328.5375723828965;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8548.050289170713;12018.860955899145;12018.860955899145;38567.18851054026;39343.31172740694;39343.31172740694;5713.439898843635;11743.404444708187;11743.404444708187;427.0157846752175;0.0;13700.0;218.26716242582805;0.0;15403.0;-59473.961631102124;-57283.2;-2190.7616311021297;0.0;17629.87;5999.999999999058;-5630.772836562952
115;338.5413341590488;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8860.667621691506;12018.860955899145;12018.860955899145;39343.311727405584;39343.31172740694;39343.31172740694;5963.53380813904;11743.404444708187;11743.404444708187;388.5675158394918;0.0;13700.0;3.2046269638657665;0.0;15403.0;-60559.285354645464;-58334.4;-2224.8853546454634;0.0;17629.87;5999.999999998919;-5630.772836562952
116;327.9532657330509;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8529.782018583688;12018.860955899145;12018.860955899145;38494.211230002285;39343.31172740694;39343.31172740694;5698.824175872652;11743.404444708187;11743.404444708187;530.1740450862942;0.0;13700.0;0.9433965021036238;0.0;15403.0;-58148.67208998055;-56006.4;-2142.272089980553;0.0;17629.87;4894.7373965302595;-5630.772836562952
117;306.69644823159047;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7865.506436490741;12018.860955899145;12018.860955899145;35837.10885329544;39343.31172740694;39343.31172740694;5167.40376207978;11743.404444708187;11743.404444708187;695.6892289282797;0.0;13700.0;1.02372794246572;0.0;15403.0;-54437.528427602854;-52420.799999999996;-2016.7284276028565;0.0;17629.87;4870.796581404543;-5630.772836562952
118;280.9571600239948;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7061.158977673443;12018.860955899145;12018.860955899145;32619.624297028327;39343.31172740694;39343.31172740694;4523.92723737902;11743.404444708187;11743.404444708187;800.4341119280904;0.0;13700.0;0.8750151933656413;0.0;15403.0;-50727.077110492704;-48835.2;-1891.8771104927055;0.0;17629.87;5721.057766675013;-5630.772836562952
119;258.55346365204156;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6361.046591540031;12018.860955899145;12018.860955899145;29819.177020546216;39343.31172740694;39343.31172740694;3963.8370266289908;11743.404444708187;11743.404444708187;887.0066387383794;0.0;13700.0;1.0144333956469649;0.0;15403.0;-47032.08170009196;-45267.84;-1764.2417000919702;0.0;17629.87;5999.9999999977745;-5630.772836562952
120;242.6630698011861;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5864.471719777653;12018.860955899145;12018.860955899145;27832.878235484997;39343.31172740694;39343.31172740694;3566.5771477681424;11743.404444708187;11743.404444708187;935.6163328183334;0.0;13700.0;0.9374214362915672;0.0;15403.0;-44200.48084733512;-42535.68;-1664.8008473351213;0.0;17629.87;5999.999999998443;-5630.772836562952
121;199.6798830089696;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4521.2469650050525;12018.860955899145;12018.860955899145;22459.981056807534;39343.31172740694;39343.31172740694;2491.997391976424;11743.404444708187;11743.404444708187;4137.8345110169585;0.0;13700.0;0.6851408797825052;0.0;15403.0;-39611.745057853754;-38103.36;-1508.3850578537522;0.0;17629.87;5999.999999997518;-5630.772836562952
122;195.39921106711697;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4387.475950690697;12018.860955899145;12018.860955899145;21924.897176923394;39343.31172740694;39343.31172740694;2384.9805851494834;11743.404444708187;11743.404444708187;3972.228539506408;0.0;13700.0;0.7083772468293924;0.0;15403.0;-38670.29062188905;-37196.159999999996;-1474.1306218890559;0.0;17629.87;5999.999999997661;-5630.772836562952
123;191.66284733613256;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4270.714569884099;12018.860955899145;12018.860955899145;21457.851809977423;39343.31172740694;39343.31172740694;2291.571484571214;11743.404444708187;11743.404444708187;3873.3811493442045;0.0;13700.0;0.7123606240374303;0.0;15403.0;-37894.23136695279;-36448.32;-1445.9113669527906;0.0;17629.87;5999.999999997347;-5630.772836562952
124;192.3287169417848;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4291.5229974909535;12018.860955899145;12018.860955899145;21541.08549370885;39343.31172740694;39343.31172740694;2308.218225959817;11743.404444708187;11743.404444708187;3840.2343862701314;0.0;13700.0;0.7482110189097706;0.0;15403.0;-37981.809306969924;-36532.799999999996;-1449.0093069699253;0.0;17629.87;5999.999999997212;-5630.772836562952
125;195.86184512485718;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4401.933266801568;12018.860955899145;12018.860955899145;21982.726421503252;39343.31172740694;39343.31172740694;2396.5464375236656;11743.404444708187;11743.404444708187;3936.114810719499;0.0;13700.0;0.696427115205279;0.0;15403.0;-38718.017356012206;-37242.24;-1475.7773560122062;0.0;17629.87;5999.999999997331;-5630.772836562952
126;202.15919541458166;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4598.725487004596;12018.860955899145;12018.860955899145;22769.89504230727;39343.31172740694;39343.31172740694;2553.980206905971;11743.404444708187;11743.404444708187;4124.506016627139;0.0;13700.0;0.7687918011512993;0.0;15403.0;-40047.87553669614;-38523.84;-1524.035536696143;0.0;17629.87;5999.999999997795;-5630.772836562952
127;212.19024387626456;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4912.195788850273;12018.860955899145;12018.860955899145;24023.775838231282;39343.31172740694;39343.31172740694;2804.7564376615173;11743.404444708187;11743.404444708187;4235.921631655327;0.0;13700.0;14.06065764817081;0.0;15403.0;-41990.7103456232;-40396.799999999996;-1593.9103456232042;0.0;17629.87;5999.999999997794;-5630.772836562952
128;224.855035248117;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5307.970567148948;12018.860955899145;12018.860955899145;25606.874424226404;39343.31172740694;39343.31172740694;3121.376246553448;11743.404444708187;11743.404444708187;4251.115905274637;0.0;13700.0;444.8536081506429;0.0;15403.0;-44732.19074232418;-43039.68;-1692.510742324182;0.0;17629.87;5999.999999998164;-5630.772836562952
129;235.45111537999327;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5639.098114866123;12018.860955899145;12018.860955899145;26931.384135115706;39343.31172740694;39343.31172740694;3386.278272242475;11743.404444708187;11743.404444708187;4006.4042294908854;0.0;13700.0;1622.5297851602065;0.0;15403.0;-47585.69452729357;-45790.08;-1795.6145272935678;0.0;17629.87;5999.999999998217;-5630.772836562952
130;243.35432446409882;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5886.073434048248;12018.860955899145;12018.860955899145;27919.285023115444;39343.31172740694;39343.31172740694;3583.8585174808586;11743.404444708187;11743.404444708187;3804.0008424648445;0.0;13700.0;3171.9174619226237;0.0;15403.0;-50365.13526899934;-48468.479999999996;-1896.6552689993425;0.0;17629.87;6000.000000013078;-5630.772836562952
131;247.50337033474904;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6015.731138363445;12018.860955899145;12018.860955899145;28437.915609616946;39343.31172740694;39343.31172740694;3687.584674990174;11743.404444708187;11743.404444708187;3929.6287420441886;0.0;13700.0;4537.609043151572;0.0;15403.0;-52608.46919787366;-50629.439999999995;-1979.0291978736607;0.0;17629.87;5999.999999996033;-5630.772836562952
132;242.65235031377506;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5864.1367453679895;12018.860955899145;12018.860955899145;27831.53822807595;39343.31172740694;39343.31172740694;3566.309165585804;11743.404444708187;11743.404444708187;3882.380862992712;0.0;13700.0;5297.0750943626535;0.0;15403.0;-52441.440086309565;-50466.24;-1975.2000863095689;0.0;17629.87;5999.999999998875;-5630.772836562952
133;232.6604562742773;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5551.890015948097;12018.860955899145;12018.860955899145;26582.55175826477;39343.31172740694;39343.31172740694;3316.511793722205;11743.404444708187;11743.404444708187;3150.271574096514;0.0;13700.0;5529.8676417775905;0.0;15403.0;-50131.09277424961;-48238.08;-1893.012774249612;0.0;17629.87;5999.999999999304;-5630.772836562952
134;226.1534268983452;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5348.54532161165;12018.860955899145;12018.860955899145;25769.17327103678;39343.31172740694;39343.31172740694;3153.836045770364;11743.404444708187;11743.404444708187;3044.9745538470634;0.0;13700.0;5177.551205650672;0.0;15403.0;-48494.08038869041;-46659.84;-1834.2403886904165;0.0;17629.87;5999.999999998038;-5630.772836562952
135;228.32871331135752;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5416.523027141471;12018.860955899145;12018.860955899145;26041.084037580855;39343.31172740694;39343.31172740694;3208.2182086700113;11743.404444708187;11743.404444708187;2952.1197674133446;0.0;13700.0;4091.8704613645423;0.0;15403.0;-47709.81549288036;-45906.24;-1803.5754928803617;0.0;17629.87;5999.999999997997;-5630.772836562952
136;237.23753367716228;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5694.923691339795;12018.860955899145;12018.860955899145;27154.68638988983;39343.31172740694;39343.31172740694;3430.9387320712995;11743.404444708187;11743.404444708187;2341.300950910554;0.0;13700.0;2362.4208568747886;0.0;15403.0;-46984.27061144605;-45212.159999999996;-1772.1106114460572;0.0;17629.87;5999.99999999816;-5630.772836562952
137;257.80888932644785;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6337.778637118437;12018.860955899145;12018.860955899145;29726.105275395545;39343.31172740694;39343.31172740694;3945.2226651972974;11743.404444708187;11743.404444708187;1516.8692495282771;0.0;13700.0;680.4225694795844;0.0;15403.0;-48206.39838604546;-46397.759999999995;-1808.6383860454666;0.0;17629.87;5999.999999999277;-5630.772836562952
138;277.4520450226399;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6951.627336333647;12018.860955899145;12018.860955899145;32181.49915207551;39343.31172740694;39343.31172740694;4436.30160049156;11743.404444708187;11743.404444708187;1282.403610625443;0.0;13700.0;26.61227923069848;0.0;15403.0;-50878.443967024374;-48979.2;-1899.2439670243764;0.0;17629.87;5999.999999998131;-5630.772836562952
139;280.27470803300076;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7039.835567427299;12018.860955899145;12018.860955899145;32534.331944679976;39343.31172740694;39343.31172740694;4506.868181828586;11743.404444708187;11743.404444708187;1258.2361802946887;0.0;13700.0;1.4287046252828983;0.0;15403.0;-51340.700566971725;-49425.6;-1915.100566971728;0.0;17629.87;5999.999999998182;-5630.772836562952
140;264.3143624870936;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6541.074702773766;12018.860955899145;12018.860955899145;30539.28921687215;39343.31172740694;39343.31172740694;4107.859508976646;11743.404444708187;11743.404444708187;1433.7429485043353;0.0;13700.0;1.175096276371157;0.0;15403.0;-48623.14146236031;-46801.92;-1821.2214623603104;0.0;17629.87;5999.999999997899;-5630.772836562952
141;252.41669837243077;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6169.27265091989;12018.860955899145;12018.860955899145;29052.081539843926;39343.31172740694;39343.31172740694;3810.417881461824;11743.404444708187;11743.404444708187;1425.738193590919;0.0;13700.0;0.9241435122647744;0.0;15403.0;-46458.43439889522;-44712.96;-1745.4743988952146;0.0;17629.87;5999.999999996986;-5630.772836562952
142;244.85690853826827;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5933.029189417564;12018.860955899145;12018.860955899145;28107.108014291967;39343.31172740694;39343.31172740694;3621.423120745401;11743.404444708187;11743.404444708187;1453.8564315122242;0.0;13700.0;0.8418203832986594;0.0;15403.0;-45116.258566286175;-43417.92;-1698.338566286176;0.0;17629.87;5999.999999998688;-5630.772836562952
143;227.5678373623952;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5392.745646448595;12018.860955899145;12018.860955899145;25945.974597989374;39343.31172740694;39343.31172740694;3189.1963061051547;11743.404444708187;11743.404444708187;1571.3054120792717;0.0;13700.0;0.7535221885204878;0.0;15403.0;-42099.97547561613;-40508.159999999996;-1591.8154756161305;0.0;17629.87;5999.999999999301;-5630.772836562952
144;212.47025099068162;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;4920.946010540873;12018.860955899145;12018.860955899145;24058.776733346454;39343.31172740694;39343.31172740694;2811.7566151144547;11743.404444708187;11743.404444708187;2015.9605613931824;0.0;13700.0;0.7993310264129225;0.0;15403.0;-39808.23924300842;-38297.28;-1510.9592430084217;0.0;17629.87;5999.99999999914;-5630.772836562952
145;240.5554173535994;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5798.607572712158;12018.860955899145;12018.860955899145;27569.421734798252;39343.31172740694;39343.31172740694;3513.885832613528;11743.404444708187;11743.404444708187;1557.9423319109528;0.0;13700.0;0.9799107931773038;0.0;15403.0;-44440.837372978116;-42766.08;-1674.7573729781145;0.0;17629.87;5999.999999998408;-5630.772836562952
146;230.57864972432156;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5486.83354638151;12018.860955899145;12018.860955899145;26322.326046333088;39343.31172740694;39343.31172740694;3264.466622451063;11743.404444708187;11743.404444708187;1556.9041409527354;0.0;13700.0;0.9433965021036238;0.0;15403.0;-42631.47374325015;-41020.799999999996;-1610.6737432501575;0.0;17629.87;5999.99999999869;-5630.772836562952
147;225.56561695887697;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5330.176252278867;12018.860955899145;12018.860955899145;25695.69709172023;39343.31172740694;39343.31172740694;3139.1407929747866;11743.404444708187;11743.404444708187;1585.6529517284946;0.0;13700.0;0.942732605902284;0.0;15403.0;-41751.609812192946;-40172.159999999996;-1579.4498121929469;0.0;17629.87;5999.999999998426;-5630.772836562952
148;226.32953765698997;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5354.048776809152;12018.860955899145;12018.860955899145;25791.187160152414;39343.31172740694;39343.31172740694;3158.238811829034;11743.404444708187;11743.404444708187;1561.5732210503686;0.0;13700.0;0.9819024817813227;0.0;15403.0;-41866.02986295671;-40282.56;-1583.469862956711;0.0;17629.87;6000.000000074163;-5630.772836562952
149;226.6024831215053;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5362.578323686329;12018.860955899145;12018.860955899145;25825.305335927686;39343.31172740694;39343.31172740694;3165.0624490065643;11743.404444708187;11743.404444708187;1527.9663436015944;0.0;13700.0;0.9666328691505109;0.0;15403.0;-41881.87907592684;-40297.92;-1583.9590759268417;0.0;17629.87;6000.000000034735;-5630.772836562952
150;225.95476887912167;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5342.337251564896;12018.860955899145;12018.860955899145;25744.34107288013;39343.31172740694;39343.31172740694;3148.8695919696324;11743.404444708187;11743.404444708187;1527.8718503139037;0.0;13700.0;0.997835990613474;0.0;15403.0;-41764.41759356044;-40184.64;-1579.777593560442;0.0;17629.87;6000.00000017495;-5630.772836562952
151;226.26178176825636;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5351.93140536467;12018.860955899145;12018.860955899145;25782.717673396703;39343.31172740694;39343.31172740694;3156.5449146377855;11743.404444708187;11743.404444708187;1556.7695034578567;0.0;13700.0;1.13327081568676;0.0;15403.0;-41849.09675852217;-40266.24;-1582.856758522176;0.0;17629.87;5999.999999998528;-5630.772836562952
152;236.3539813831001;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5667.31268253694;12018.860955899145;12018.860955899145;27044.242351009092;39343.31172740694;39343.31172740694;3408.8499251078015;11743.404444708187;11743.404444708187;1648.5088985349182;0.0;13700.0;1.3882069570011804;0.0;15403.0;-43770.30205449924;-42119.04;-1651.2620544992421;0.0;17629.87;5999.999999998569;-5630.772836562952
153;251.63093845530625;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6144.717650664186;12018.860955899145;12018.860955899145;28953.861567906857;39343.31172740694;39343.31172740694;3790.7738824583826;11743.404444708187;11743.404444708187;1769.9840342813945;0.0;13700.0;46.83920479691365;0.0;15403.0;-46706.17632970712;-44951.04;-1755.1363297071198;0.0;17629.87;5999.99999999866;-5630.772836562952
154;271.2556485887142;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6757.989922144478;12018.860955899145;12018.860955899145;31406.949776165227;39343.31172740694;39343.31172740694;4281.391676660907;11743.404444708187;11743.404444708187;1743.3573080579442;0.0;13700.0;226.1834607306018;0.0;15403.0;-50415.872132351775;-48530.88;-1884.9921323517756;0.0;17629.87;5999.999999994213;-5630.772836562952
155;285.5423092880359;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7204.448127405316;12018.860955899145;12018.860955899145;33192.78195430085;39343.31172740694;39343.31172740694;4638.558224089774;11743.404444708187;11743.404444708187;1710.1055524419933;0.0;13700.0;448.77789859676227;0.0;15403.0;-53194.67174468572;-51213.119999999995;-1981.5517446857239;0.0;17629.87;5999.999999998919;-5630.772836562952
