Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
130;75.10609219061399;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;628.3133403371116;2166.3933557577525;2166.3933557577525;6888.269467664366;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;533.1282189135175;0.0;5315.0;2915.9259787240444;0.0;8788.0;-8465.637011790745;-8133.12;-332.51701179074513;0.0;15468.46;-2500.0000001580115;2503.700065476736
131;70.30361114838321;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;478.2378319354753;2166.3933557577525;2166.3933557577525;6287.951448198093;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;253.05917931210584;0.0;5315.0;4173.635829431099;0.0;8788.0;-8692.884288864478;-8351.039999999999;-341.8442888644786;0.0;15468.46;-2500.000000009489;2503.700065476736
132;68.90113801047147;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;434.410561402633;2166.3933557577525;2166.3933557577525;6112.642253243418;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;194.2564626405969;0.0;5315.0;4359.7604017636;0.0;8788.0;-8601.069679050743;-8262.72;-338.34967905074376;0.0;15468.46;-2500.0000000038285;2503.700065476736
133;68.21028607763328;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;412.82144177625906;2166.3933557577525;2166.3933557577525;6026.285749958851;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;187.41167870985998;0.0;5315.0;4086.8749261745693;0.0;8788.0;-8213.393796587054;-7890.24;-323.15379658705456;0.0;15468.46;-2500.000000001712;2503.700065476736
134;72.9525727583021;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;561.017902475834;2166.3933557577525;2166.3933557577525;6619.071577603083;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;188.4887320579848;0.0;5315.0;3275.4761532503717;0.0;8788.0;-8144.054365320286;-7824.0;-320.0543653202858;0.0;15468.46;-2500.0000000009554;2503.700065476736
135;82.44522276339104;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;857.6632165483393;2166.3933557577525;2166.3933557577525;7805.652822325967;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;135.17678939385607;0.0;5315.0;1702.904958386815;0.0;8788.0;-8001.397786561382;-7687.679999999999;-313.71778656138304;0.0;15468.46;-2500.000000001328;2503.700065476736
136;87.15557476921109;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1004.8617139224968;2166.3933557577525;2166.3933557577525;8394.446832798121;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;111.71900708530573;0.0;5315.0;1039.9494500381782;0.0;8788.0;-8050.977003784924;-7735.679999999999;-315.29700378492447;0.0;15468.46;-2500.0000000034265;2503.700065476736
137;93.06497450935008;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1189.5304364431242;2166.3933557577525;2166.3933557577525;9133.121868454346;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;155.61003005542722;0.0;5315.0;349.97976884908934;0.0;8788.0;-8328.242103723522;-8002.5599999999995;-325.68210372352155;0.0;15468.46;-2500.0000000096807;2503.700065476736
138;99.20025445844965;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1381.2776918315938;2166.3933557577525;2166.3933557577525;9602.514708850547;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;282.18358107262804;0.0;5315.0;31.20868115898338;0.0;8788.0;-8740.320972869675;-8399.039999999999;-341.28097286967545;0.0;15468.46;-2556.8631218340556;2503.700065476736
139;120.88250447300447;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2058.8302695845246;2166.3933557577525;2166.3933557577525;9602.514708851813;9602.514708851957;9602.514708851957;348.04212889269047;1196.4099511772965;1196.4099511772965;457.0354989025164;0.0;5315.0;0.0;0.0;8788.0;-9113.969471886867;-8760.0;-353.96947188686704;0.0;15468.46;-3352.4530648956;2503.700065476736
140;112.57517462028036;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1799.2222578918165;2166.3933557577525;2166.3933557577525;9602.51470885174;9602.514708851957;9602.514708851957;209.5858230064423;1196.4099511772965;1196.4099511772965;495.9764726073778;0.0;5315.0;0.0;0.0;8788.0;-8607.299396511338;-8272.32;-334.97939651133896;0.0;15468.46;-3499.9999999949664;2503.700065476736
141;104.38416094131016;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1543.2530791225724;2166.3933557577525;2166.3933557577525;9602.51470885151;9602.514708851957;9602.514708851957;73.06892897031689;1196.4099511772965;1196.4099511772965;594.476298395493;0.0;5315.0;0.0;0.0;8788.0;-8313.313149458047;-7989.12;-324.1931494580463;0.0;15468.46;-3499.999999993608;2503.700065476736
142;96.35169371958342;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1292.2404778879388;2166.3933557577525;2166.3933557577525;9543.961529864811;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;764.9848337439633;0.0;5315.0;0.0;0.0;8788.0;-8101.186841160293;-7784.639999999999;-316.54684116029307;0.0;15468.46;-3499.999999984129;2503.700065476736
143;90.22527260118925;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1100.789836582472;2166.3933557577525;2166.3933557577525;8778.158818869784;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1256.1563295778697;0.0;5315.0;0.0;0.0;8788.0;-7635.104984672194;-7336.32;-298.7849846721945;0.0;15468.46;-3499.9999999841675;2503.700065476736
144;84.89900365744309;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;934.3439342511564;2166.3933557577525;2166.3933557577525;8112.3751929284535;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1692.1299403543997;0.0;5315.0;0.0;0.0;8788.0;-7238.849067189146;-6955.2;-283.6490671891458;0.0;15468.46;-3499.9999999838124;2503.700065476736
145;104.57974784399919;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1549.3822224969879;2166.3933557577525;2166.3933557577525;9602.514708851679;9602.514708851957;9602.514708851957;76.33205796356654;1196.4099511772965;1196.4099511772965;486.4104804215824;0.0;5315.0;0.0;0.0;8788.0;-8780.807442599875;-8438.4;-342.4074425998748;0.0;15468.46;-2933.8315839163906;2503.700065476736
146;99.93738271791679;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1404.307356898469;2166.3933557577525;2166.3933557577525;9602.51470885127;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;464.1220703195675;0.0;5315.0;0.0;0.0;8788.0;-8380.61625495645;-8053.44;-327.1762549564509;0.0;15468.46;-3090.3275063584897;2503.700065476736
147;97.13118627372515;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1316.5775848990395;2166.3933557577525;2166.3933557577525;9602.514708845121;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;542.1930515822264;0.0;5315.0;0.0;0.0;8788.0;-8060.163451533237;-7745.28;-314.8834515332371;0.0;15468.46;-3401.122764594898;2503.700065476736
148;95.63495921713294;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1269.8479430204422;2166.3933557577525;2166.3933557577525;9454.348293442123;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;632.2830689827367;0.0;5315.0;0.0;0.0;8788.0;-7856.479267124004;-7549.44;-307.03926712400414;0.0;15468.46;-3499.9999965741495;2503.700065476736
149;95.00329043740469;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1250.1052143083234;2166.3933557577525;2166.3933557577525;9375.401996685752;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;640.1081912670736;0.0;5315.0;0.0;0.0;8788.0;-7765.615394322222;-7462.08;-303.5353943222213;0.0;15468.46;-3499.9999997449163;2503.700065476736
150;95.63450734935141;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1269.8315393649257;2166.3933557577525;2166.3933557577525;9454.300913486944;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;579.3975515217435;0.0;5315.0;0.0;0.0;8788.0;-7803.529988772624;-7498.5599999999995;-304.96998877262484;0.0;15468.46;-3499.9999992992225;2503.700065476736
151;98.00962807212491;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1344.0542669674758;2166.3933557577525;2166.3933557577525;9602.514708850165;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;580.9537837063808;0.0;5315.0;0.0;0.0;8788.0;-8161.992613436223;-7843.2;-318.7926134362233;0.0;15468.46;-3365.530142247858;2503.700065476736
152;101.32739995997807;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1447.7467292033955;2166.3933557577525;2166.3933557577525;9602.51470885148;9602.514708851957;9602.514708851957;22.126892107042398;1196.4099511772965;1196.4099511772965;662.7219154415832;0.0;5315.0;0.0;0.0;8788.0;-8403.476341934847;-8075.5199999999995;-327.9563419348483;0.0;15468.46;-3331.6333652978656;2503.700065476736
153;110.25751081686138;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1726.799281757569;2166.3933557577525;2166.3933557577525;9602.514708851793;9602.514708851957;9602.514708851957;170.95891490379955;1196.4099511772965;1196.4099511772965;707.7075763042886;0.0;5315.0;3.2863395449776998;0.0;8788.0;-8887.190389683674;-8541.119999999999;-346.070389683674;0.0;15468.46;-3324.0763602612033;2503.700065476736
154;123.91355002856692;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2153.546106201921;2166.3933557577525;2166.3933557577525;9602.514708851873;9602.514708851957;9602.514708851957;398.55897281220564;1196.4099511772965;1196.4099511772965;654.4000297762747;0.0;5315.0;126.2739412516521;0.0;8788.0;-9435.293886255577;-9069.119999999999;-366.1738862555782;0.0;15468.46;-3499.9999998993458;2503.700065476736
155;129.288036255808;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757343;2166.3933557577525;2166.3933557577525;9602.514708851886;9602.514708851957;9602.514708851957;488.1349003541906;1196.4099511772965;1196.4099511772965;577.9292420594015;0.0;5315.0;305.51413249988366;0.0;8788.0;-9772.349164297199;-9393.6;-378.7491642971988;0.0;15468.46;-3368.1374527067555;2503.700065476736
156;124.91835805129807;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557543282;2166.3933557577525;2166.3933557577525;9602.514708851877;9602.514708851957;9602.514708851957;415.30694427583575;1196.4099511772965;1196.4099511772965;487.4040071835261;0.0;5315.0;356.3831283371967;0.0;8788.0;-10013.475684047646;-9624.96;-388.51568404764566;0.0;15468.46;-3014.5267359271525;2503.700065476736
157;125.54209752908592;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557560827;2166.3933557577525;2166.3933557577525;9602.514708851877;9602.514708851957;9602.514708851957;425.7026069619234;1196.4099511772965;1196.4099511772965;511.0903885700457;0.0;5315.0;301.2619015898124;0.0;8788.0;-10207.169596238002;-9811.199999999999;-395.9695962380026;0.0;15468.46;-2799.7936403699428;2503.700065476736
158;120.65896509905882;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2051.844879862958;2166.3933557577525;2166.3933557577525;9602.514708851862;9602.514708851957;9602.514708851957;344.3165180078212;1196.4099511772965;1196.4099511772965;611.458572206949;0.0;5315.0;261.2101194069878;0.0;8788.0;-10192.686753119517;-9796.8;-395.8867531195175;0.0;15468.46;-2678.657969449725;2503.700065476736
159;118.70638842142453;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1990.8268517663153;2166.3933557577525;2166.3933557577525;9602.514708851855;9602.514708851957;9602.514708851957;311.7735716475309;1196.4099511772965;1196.4099511772965;642.266694099438;0.0;5315.0;146.75391672984114;0.0;8788.0;-9950.174470080365;-9563.52;-386.6544700803635;0.0;15468.46;-2743.9611974619356;2503.700065476736
160;124.83135718739427;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.39335575374;2166.3933557577525;2166.3933557577525;9602.514708851875;9602.514708851957;9602.514708851957;413.85693223694483;1196.4099511772965;1196.4099511772965;563.1758092581467;0.0;5315.0;38.647199122031324;0.0;8788.0;-9908.61547969415;-9524.16;-384.4554796941495;0.0;15468.46;-2875.972800875296;2503.700065476736
161;145.28437373147705;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557576556;2166.3933557577525;2166.3933557577525;9602.514708851908;9602.514708851957;9602.514708851957;754.7368884111033;1196.4099511772965;1196.4099511772965;447.34201876939204;0.0;5315.0;1.0313103021710268;0.0;8788.0;-10037.39601273567;-9649.92;-387.47601273566914;0.0;15468.46;-2934.62230623284;2503.700065476736
162;312.06876628278184;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757742;2166.3933557577525;2166.3933557577525;9602.514708851942;9602.514708851957;9602.514708851957;1196.4099511772458;1196.4099511772965;1196.4099511772965;448.49380643146833;0.0;5315.0;0.0;0.0;8788.0;-10475.207814220086;-10087.68;-387.52781422008644;0.0;15468.46;-2938.6039781634336;2503.700065476736
163;314.07930237435346;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757742;2166.3933557577525;2166.3933557577525;9602.514708851942;9602.514708851957;9602.514708851957;1196.4099511772472;1196.4099511772965;1196.4099511772965;497.3041057140464;0.0;5315.0;0.0;0.0;8788.0;-10641.47203465411;-10248.0;-393.47203465411025;0.0;15468.46;-2821.150057178483;2503.700065476736
164;302.4954268295571;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757741;2166.3933557577525;2166.3933557577525;9602.51470885194;9602.514708851957;9602.514708851957;1196.4099511772447;1196.4099511772965;1196.4099511772965;447.0606660580448;0.0;5315.0;0.0;0.0;8788.0;-10486.183531181863;-10097.279999999999;-388.9035311818635;0.0;15468.46;-2926.1951201858624;2503.700065476736
165;163.1957229435779;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577006;2166.3933557577525;2166.3933557577525;9602.51470885192;9602.514708851957;9602.514708851957;1053.259381704698;1196.4099511772965;1196.4099511772965;349.5675554402182;0.0;5315.0;0.0;0.0;8788.0;-10203.321395070603;-9811.199999999999;-392.12139507060454;0.0;15468.46;-2968.4136423667996;2503.700065476736
166;137.7534564432204;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557576015;2166.3933557577525;2166.3933557577525;9602.5147088519;9602.514708851957;9602.514708851957;629.2252552203381;1196.4099511772965;1196.4099511772965;289.6789931483549;0.0;5315.0;0.0;0.0;8788.0;-9810.467099093828;-9431.039999999999;-379.42709909382864;0.0;15468.46;-2877.34548898432;2503.700065476736
167;126.58533951008296;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557568535;2166.3933557577525;2166.3933557577525;9602.51470885188;9602.514708851957;9602.514708851957;443.089972944348;1196.4099511772965;1196.4099511772965;238.12550493014444;0.0;5315.0;0.0;0.0;8788.0;-9647.77185487894;-9273.6;-374.17185487893954;0.0;15468.46;-2802.3519627742194;2503.700065476736
168;116.91503389029178;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1934.8470529125775;2166.3933557577525;2166.3933557577525;9602.514708851846;9602.514708851957;9602.514708851957;281.91766991994535;1196.4099511772965;1196.4099511772965;198.10747787715826;0.0;5315.0;0.0;0.0;8788.0;-9395.002972387363;-9029.76;-365.24297238736364;0.0;15468.46;-2622.3838605368355;2503.700065476736
169;81.91682084768954;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;841.1666340936162;2166.3933557577525;2166.3933557577525;7740.040982676328;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2499.1506276280406;0.0;5315.0;0.0;0.0;8788.0;-8103.356549306334;-7785.599999999999;-317.75654930633465;0.0;15468.46;-2977.0009986495616;2503.700065476736
170;79.04166712506832;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;751.3317025077216;2166.3933557577525;2166.3933557577525;7381.020557633304;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2485.0961804690382;0.0;5315.0;0.0;0.0;8788.0;-7708.901941517642;-7406.4;-302.501941517642;0.0;15468.46;-2908.545208953093;2503.700065476736
171;76.92767803005273;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;685.2760798375582;2166.3933557577525;2166.3933557577525;7116.9512889046855;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2378.3360149212226;0.0;5315.0;0.0;0.0;8788.0;-7302.378132396327;-7015.679999999999;-286.69813239632737;0.0;15468.46;-2878.1836762445464;2503.700065476736
172;76.79742377872759;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;681.2067169683968;2166.3933557577525;2166.3933557577525;7100.69921143863;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2260.027199799837;0.0;5315.0;0.0;0.0;8788.0;-7171.488256087282;-6889.92;-281.56825608728235;0.0;15468.46;-2870.4432499207646;2503.700065476736
173;78.24801054666007;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;726.5488406890589;2166.3933557577525;2166.3933557577525;7282.332253457311;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2031.6830977251134;0.0;5315.0;0.0;0.0;8788.0;-7229.338765883394;-6945.599999999999;-283.73876588339505;0.0;15468.46;-2811.2233118774275;2503.700065476736
174;81.30256420278195;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;821.9930568837736;2166.3933557577525;2166.3933557577525;7663.860996874509;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1934.5856393576182;0.0;5315.0;0.0;0.0;8788.0;-7558.849468730584;-7262.4;-296.4494687305842;0.0;15468.46;-2861.5885716171706;2503.700065476736
175;87.0095436356466;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1000.2601935616381;2166.3933557577525;2166.3933557577525;8375.148893800457;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1880.486788328941;0.0;5315.0;0.0;0.0;8788.0;-8014.020956314595;-7700.16;-313.86095631459534;0.0;15468.46;-3241.8765775827783;2503.700065476736
176;91.88617102984138;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1152.693230963056;2166.3933557577525;2166.3933557577525;8985.76988507291;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1869.7118587115765;0.0;5315.0;0.0;0.0;8788.0;-8508.174973690804;-8175.36;-332.81497369080523;0.0;15468.46;-3499.999999963802;2503.700065476736
177;95.34112936805079;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1260.6603288482183;2166.3933557577525;2166.3933557577525;9417.641034762355;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1872.7759655835894;0.0;5315.0;0.284764784927844;0.0;8788.0;-9051.362093682932;-8697.6;-353.7620936829326;0.0;15468.46;-3499.9999999915894;2503.700065476736
178;96.26110595853028;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1289.409577757264;2166.3933557577525;2166.3933557577525;9532.63817838909;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1773.2210671279233;0.0;5315.0;254.722100117956;0.0;8788.0;-9349.990923095753;-8984.64;-365.35092309575356;0.0;15468.46;-3499.9999999956267;2503.700065476736
179;93.44312868025594;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1201.3478041877595;2166.3933557577525;2166.3933557577525;9180.390960930228;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1599.028569715254;0.0;5315.0;922.4377981822106;0.0;8788.0;-9403.205132732224;-9035.52;-367.68513273222413;0.0;15468.46;-3499.999999989373;2503.700065476736
180;91.9359575383302;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1154.1595940976324;2166.3933557577525;2166.3933557577525;8989.556420497702;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1461.9086881586577;0.0;5315.0;1424.5743183292323;0.0;8788.0;-9541.220093386148;-9168.0;-373.22009338614754;0.0;15468.46;-3488.982804124701;2503.700065476736
181;85.76880566940407;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;961.5183600487135;2166.3933557577525;2166.3933557577525;8221.127906176958;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1442.2755442699802;0.0;5315.0;1303.984128257829;0.0;8788.0;-9428.905997278907;-9059.52;-369.3859972789067;0.0;15468.46;-2500.000003386019;2503.700065476736
182;84.76665453901339;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;930.2075297932025;2166.3933557577525;2166.3933557577525;8095.83345323456;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1421.6181006665543;0.0;5315.0;1312.484741905202;0.0;8788.0;-9260.143826440028;-8897.279999999999;-362.86382644002964;0.0;15468.46;-2500.000000022124;2503.700065476736
183;85.3425929273569;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;948.2940662387819;2166.3933557577525;2166.3933557577525;8170.2391656872305;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1387.1304128459815;0.0;5315.0;1114.654028008506;0.0;8788.0;-9018.296998807105;-8664.96;-353.33699880710697;0.0;15468.46;-2602.0168375506723;2503.700065476736
184;90.44369455723887;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1107.5794813302955;2166.3933557577525;2166.3933557577525;8804.474602424058;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1623.8623426277356;0.0;5315.0;657.8836166387051;0.0;8788.0;-8972.87724315102;-8621.76;-351.117243151021;0.0;15468.46;-3220.924367821766;2503.700065476736
185;94.02582525303481;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1219.5575731446024;2166.3933557577525;2166.3933557577525;9253.226089809134;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2213.819413097219;0.0;5315.0;105.65158338099938;0.0;8788.0;-9292.254658016232;-8928.96;-363.2946580162342;0.0;15468.46;-3499.9999999578345;2503.700065476736
186;95.05681304601431;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1251.7754228543274;2166.3933557577525;2166.3933557577525;9382.101569537093;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;2802.668657265773;0.0;5315.0;0.0;0.0;8788.0;-9936.5456493768;-9548.16;-388.3856493767995;0.0;15468.46;-3499.9999999962656;2503.700065476736
187;92.85502131176086;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1182.9694292440831;2166.3933557577525;2166.3933557577525;9106.877610045784;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3176.889744037767;0.0;5315.0;0.0;0.0;8788.0;-9966.736783075983;-9576.96;-389.77678307598336;0.0;15468.46;-3499.99999999661;2503.700065476736
188;90.54641078253171;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1110.825363195737;2166.3933557577525;2166.3933557577525;8818.301248404527;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3274.0795212636726;0.0;5315.0;0.0;0.0;8788.0;-9703.206132588097;-9323.52;-379.6861325880969;0.0;15468.46;-3499.9999999896368;2503.700065476736
189;85.95669238981661;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;967.3966745574722;2166.3933557577525;2166.3933557577525;8244.586408542145;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3498.093429265323;0.0;5315.0;0.0;0.0;8788.0;-9210.07651209916;-8849.279999999999;-360.79651209916096;0.0;15468.46;-3499.9999999899646;2503.700065476736
190;82.76909818620963;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;867.7844346688103;2166.3933557577525;2166.3933557577525;7846.136827134137;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3559.8107841809406;0.0;5315.0;0.0;0.0;8788.0;-8773.732045494964;-8429.76;-343.97204549496325;0.0;15468.46;-3499.999999977863;2503.700065476736
191;82.16442726385809;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;848.8217166188495;2166.3933557577525;2166.3933557577525;7768.72531791688;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3543.1186553530615;0.0;5315.0;0.0;0.0;8788.0;-8753.801558903899;-8410.56;-343.24155890390006;0.0;15468.46;-3406.8670348189457;2503.700065476736
192;78.9044811864138;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;747.0308787873931;2166.3933557577525;2166.3933557577525;7363.4946885242325;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;3549.1413618303313;0.0;5315.0;0.0;0.0;8788.0;-8658.16293038006;-8318.4;-339.76293038005997;0.0;15468.46;-3001.5033084301917;2503.700065476736
