Design;Contract;Exporter;Importer;Timestep;Weight_h;Strike_K_EUR_per_MWh;Capacity_MW;P_Exporter_EUR_per_MWh;P_Importer_EUR_per_MWh;Category;Category_Label;HedgeRequirement_EUR_per_h;RO_Repayment_EUR_per_h;HedgeShortfall_EUR_per_h;ShortfallType;CR_Alloc_EUR_per_h;FTRlike_Omega_EUR_per_h;OmegaType;Shortfall_Exists;Shortfall_Hedged;Shortfall_Covered_EUR_per_h;Shortfall_Uncovered_EUR_per_h;Shortfall_Coverage_Ratio;Weighted_Delta_EUR;Weighted_CR_Alloc_EUR;Weighted_Omega_EUR;Weighted_Covered_EUR;Weighted_Uncovered_EUR
NTC;A→C;A;C;67;97.11387796395856;320.0;3443.0999429123794;344.39492813823637;94.793243399932;3;Cat 3 — Scarcity in exporting zone only;0.0;83994.17568011323;-83994.17568011323;Over-compensated;-859403.5464732895;-775409.3707931762;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-8.157000126681812e6;-8.346001113400023e7;-7.53030110073184e7;0.0;0.0
NTC;A→C;A;C;68;97.11387796395856;320.0;3443.0999429123794;330.17207694787487;121.88971057466844;3;Cat 3 — Scarcity in exporting zone only;0.0;35023.4775585283;-35023.4775585283;Over-compensated;-717137.0037692423;-682113.526210714;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.401265725492358e6;-6.964395546748509e7;-6.624268974199273e7;0.0;0.0
NTC;A→C;A;C;81;40.25148227827839;320.0;3443.0999429123794;323.3278339459818;110.90238389989892;3;Cat 3 — Scarcity in exporting zone only;0.0;11458.064869431842;-11458.064869431842;Over-compensated;-731402.0549268045;-719943.9900573726;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-461204.0950353;-2.9440016852182668e7;-2.8978812757147364e7;0.0;0.0
NTC;A→C;A;C;82;40.25148227827839;320.0;3443.0999429123794;325.1384757484403;94.02813751749558;3;Cat 3 — Scarcity in exporting zone only;0.0;17692.28555611154;-17692.28555611154;Over-compensated;-795735.9923694266;-778043.7068133152;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-712140.7185240643;-3.2029553195046242e7;-3.131741247652218e7;0.0;0.0
NTC;A→C;A;C;83;40.25148227827839;320.0;3443.0999429123794;325.7040816067374;83.09194555260088;3;Cat 3 — Scarcity in exporting zone only;0.0;19639.72305452516;-19639.72305452516;Over-compensated;-835337.831797848;-815698.1087433228;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-790527.9644795149;-3.362358593298657e7;-3.2833057968507055e7;0.0;0.0
NTC;A→C;A;C;84;40.25148227827839;320.0;3443.0999429123794;321.2598659436209;72.45016780308295;3;Cat 3 — Scarcity in exporting zone only;0.0;4337.844358558452;-4337.844358558452;Over-compensated;-856676.6574637328;-852338.8131051743;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-174604.6653244454;-3.44825052961162e7;-3.430790063079176e7;0.0;0.0
NTC;A→C;A;C;103;36.60237753673532;320.0;3443.0999429123794;324.9402515060494;231.14708482320594;3;Cat 3 — Scarcity in exporting zone only;0.0;17009.77967845141;-17009.77967845141;Over-compensated;-322939.2468512695;-305929.4671728181;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-622598.3776073668;-1.1820344234679129e7;-1.1197745857071761e7;0.0;0.0
NTC;A→C;A;C;104;36.60237753673532;320.0;3443.0999429123794;350.05453002191683;244.1609219328704;3;Cat 3 — Scarcity in exporting zone only;0.0;103480.75060272025;-103480.75060272025;Over-compensated;-364602.27596618165;-261121.5253634614;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.787641501345517e6;-1.334531015566714e7;-9.557668654321622e6;0.0;0.0
NTC;A→C;A;C;105;36.60237753673532;320.0;3443.0999429123794;346.02704089500236;128.43678300577318;3;Cat 3 — Scarcity in exporting zone only;0.0;89613.70301976078;-89613.70301976078;Over-compensated;-749185.0045166949;-659571.3014969341;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.280074590394162e6;-2.742195238018082e7;-2.414187778978666e7;0.0;0.0
NTC;A→C;A;C;106;36.60237753673532;320.0;3443.0999429123794;352.1498702315199;90.50067900071484;3;Cat 3 — Scarcity in exporting zone only;0.0;110695.21635878662;-110695.21635878662;Over-compensated;-900884.3153898552;-790189.0990310686;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-4.051708100674907e6;-3.297450782882281e7;-2.8922799728147905e7;0.0;0.0
NTC;A→C;A;C;107;36.60237753673532;320.0;3443.0999429123794;346.6908970728021;77.49918306041103;3;Cat 3 — Scarcity in exporting zone only;0.0;91899.4261876451;-91899.4261876451;Over-compensated;-926853.9751485492;-834954.5489609041;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.3637374927295265e6;-3.392505911981109e7;-3.0561321627081566e7;0.0;0.0
NTC;A→C;A;C;108;36.60237753673532;320.0;3443.0999429123794;335.09481401856954;68.28577084112017;3;Cat 3 — Scarcity in exporting zone only;0.0;51972.95328560976;-51972.95328560976;Over-compensated;-918650.2013327825;-866677.2480471728;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.9023336578589967e6;-3.362478149338041e7;-3.1722447835521422e7;0.0;0.0
NTC;A→C;A;C;109;36.60237753673532;320.0;3443.0999429123794;328.4934061935655;64.64787589408316;3;Cat 3 — Scarcity in exporting zone only;0.0;29243.646380196944;-29243.646380196944;Over-compensated;-908446.5303118341;-879202.8839316372;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.0703869853587516e6;-3.3251302874411017e7;-3.2180915889052264e7;0.0;0.0
NTC;A→C;A;C;110;36.60237753673532;320.0;3443.0999429123794;320.446032922066;62.83786358469111;3;Cat 3 — Scarcity in exporting zone only;0.0;1535.7359285025695;-1535.7359285025695;Over-compensated;-886970.6731392782;-885434.9372107757;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-56211.58625177981;-3.246523544225612e7;-3.2409023856004342e7;0.0;0.0
NTC;A→C;A;C;113;36.60237753673532;320.0;3443.0999429123794;320.46020401907316;98.38524403058547;3;Cat 3 — Scarcity in exporting zone only;0.0;1584.5284317988448;-1584.5284317988448;Over-compensated;-764626.282058631;-763041.7536268322;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-57997.50787839248;-2.7987139850420278e7;-2.7929142342541885e7;0.0;0.0
NTC;A→C;A;C;114;36.60237753673532;320.0;3443.0999429123794;328.53756192011326;116.61735795945451;3;Cat 3 — Scarcity in exporting zone only;0.0;29395.678959752877;-29395.678959752877;Over-compensated;-729662.442158924;-700266.763199171;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.0759517392335418e6;-2.6707380182277232e7;-2.563142844304369e7;0.0;0.0
NTC;A→C;A;C;115;36.60237753673532;320.0;3443.0999429123794;338.7814014041683;148.21546035024912;3;Cat 3 — Scarcity in exporting zone only;0.0;64666.242102506425;-64666.242102506425;Over-compensated;-656137.5807637931;-591471.3386612866;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3669382073178687e6;-2.4016195447156515e7;-2.1649257239838645e7;0.0;0.0
NTC;A→C;A;C;116;36.60237753673532;320.0;3443.0999429123794;323.3203144998486;233.41210659861866;3;Cat 3 — Scarcity in exporting zone only;0.0;11432.174664879933;-11432.174664879933;Over-compensated;-309562.9454920792;-298130.7708271993;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-418444.7731498359;-1.1330739802284898e7;-1.0912295029135063e7;0.0;0.0
